index_raw	name	type	typecode	address	pname	cityname	adname	timestamp	longtitude	latitude
1448	????????????	????;??;??	170300	????50?	8	???	???	8/6/2019 12:37	117.1629514	32.95195675
1450	????????????	????;????;????	170000	????005??????200?	8	???	???	8/27/2019 18:53	117.0498783	31.48099642
1451	???????	????;??;??	170300	035???50?	8	????	??	9/6/2019 22:12	118.22576	31.73337054
1452	??????????	????;??????;??????	70000	054???50?	8	???	???	8/15/2019 12:54	119.2509117	30.45515377
1453	?????	????;??;??	170300	309???50?	8	???	???	8/16/2019 17:35	118.1148786	32.75891113
1454	???????	????;??????;??????	70000	?????	8	???	???	9/5/2019 20:14	117.1134691	31.87393378
1455	???????	????;??;??	170300	??????1?	8	???	???	9/1/2019 17:24	118.3376917	29.81187306
1456	?????????	????;??;??	170300	????	8	???	??	8/19/2019 14:42	118.420173	29.8827876
1457	?????????????	????;??;??	170300	????50?	8	???	???	8/30/2019 16:08	117.1046335	31.85429781
1458	??????????????????????	????;??;??	170200	?????????????200?	8	???	????	8/2/2019 10:35	117.4031612	32.94765506
1459	????????	????;??????;??????	170405	?????????18?	8	???	???	9/6/2019 18:33	117.0772732	32.64711276
1460	????????	????;??????;????????	170400	???????126?	8	???	???	9/4/2019 15:08	117.0205703	31.75890769
1461	????????	????;??;??	170300	???	8	???	??	9/3/2019 15:05	116.9749533	34.17000693
1462	???????????????	????;????;????	170000	???????	8	???	???	9/9/2019 15:26	118.8332245	30.90388976
1463	???????????????	????;??;??	170200	[]	8	???	???	8/20/2019 12:58	116.2419937	33.05008796
1464	??????????????	????;??;??	170200	???	8	????	???	8/28/2019 17:03	118.7454749	31.67288039
1465	?????????????	????;??;??	170300	????150?	8	???	???	8/1/2019 14:50	118.2944135	30.93080126
1466	?????????????	????;??;??	170200	?????????	8	???	???	9/11/2019 12:44	115.8993502	32.95709063
1467	??????	????;??;??	170300	009???100?	8	???	????	8/15/2019 10:23	116.8777391	32.58779705
1468	???????	????;????;????	170000	???????	8	???	??	8/22/2019 0:21	116.9762988	34.17037391
1469	????????????????	????;??????;????	60501	206???50?	8	???	???	8/2/2019 11:25	117.0061322	30.59231022
1470	????????????	????;??;??	170300	038???50?	8	???	???	8/3/2019 16:49	117.0103763	31.82142373
1471	?????(?????)	????;??????;??????	60000	????1117???	8	???	???	9/9/2019 11:35	116.2649368	32.3312741
1472	??????????(???????)	????;????;??????	60703	????51???	8	???	???	8/31/2019 10:35	116.2133716	33.50487554
1473	???????	????;??????;??????	70000	???	8	???	???	8/20/2019 15:33	117.6296806	31.69223438
1474	??????????	????;??;??	170300	???21???	8	???	???	8/26/2019 16:41	116.172089	33.15040489
1475	???????	????;????;??????	60703	???	8	???	???	8/23/2019 12:41	117.0022846	33.52397888
1476	????????????	????;??;??	170200	?????????150?	8	???	???	8/30/2019 11:14	116.9465148	31.46255247
1477	??????????	????;??;??	170300	???	8	???	??	9/3/2019 15:05	116.975283	34.16975906
1478	??????????????	????;??????;????????	170400	209???50?	8	???	???	8/4/2019 21:31	116.7806093	30.78300185
1479	????????????	????;??????;??????	70000	010???50?	8	???	???	8/30/2019 13:01	116.183694	31.82555397
1480	????????????	?????????;????;??????????	130103	?????????????50?	8	???	???	9/13/2019 20:59	118.7432039	30.96360154
1481	????????????	????;??;??	170200	021???049???????100?	8	???	???	9/14/2019 18:24	115.7161335	32.85845105
1482	????????????	?????????;????;??????????	130104	???184???	8	???	???	8/20/2019 14:15	117.3120516	33.31697503
1483	????????????	????;??????;??????	60000	???37???	8	???	???	9/3/2019 17:52	116.5738182	30.63378087
1484	????????????	?????????;????;??????????	130104	????????????50?	8	???	???	8/31/2019 11:16	117.5490123	32.86554201
1485	?????????????????	?????????;????;??????	130100	?????088???????100?	8	???	???	8/6/2019 14:47	117.1541668	31.42531639
1486	?????????????	?????????;?????????;?????????	130000	???????????	8	???	???	8/19/2019 11:56	118.4258845	32.45222712
1487	?????????	????;??????;??????	60000	046???049??????150?	8	???	???	8/15/2019 12:15	115.7896358	32.82433472
1488	???????????	?????????;????;??????????	130103	?????????????100?	8	???	????	8/20/2019 12:40	117.0119631	32.63775563
1489	??????????	????;??????;??????	70000	????50?	8	???	???	8/15/2019 23:18	118.2276733	31.18435607
1490	??????????????	?????????;????;??????????	130105	006???50?	8	???	???	8/21/2019 11:07	117.462273	32.1096724
1491	????????	????;????;??????	60703	????43??	8	???	???	9/13/2019 11:18	117.9662231	31.90992577
1492	????????????	?????????;????;??????	130100	????104???????100?	8	???	???	9/11/2019 10:22	119.0036052	30.64019089
1493	?????????????????	?????????;????;??????	130100	?????088???????100?	8	???	???	8/6/2019 14:47	117.1541668	31.42531639
1494	?????????????	?????????;?????????;?????????	130000	???????????	8	???	???	8/19/2019 11:56	118.4258845	32.45222712
1495	????????????	????;??????;??????	60000	???37???	8	???	???	9/3/2019 17:52	116.5738182	30.63378087
1496	?????????	????;??????;??????	60000	046???049??????150?	8	???	???	8/15/2019 12:15	115.7896358	32.82433472
1497	???????????	?????????;????;??????????	130103	?????????????100?	8	???	????	8/20/2019 12:40	117.0119631	32.63775563
1498	??????????	????;??????;??????	70000	????50?	8	???	???	8/15/2019 23:18	118.2276733	31.18435607
1499	??????????????	?????????;????;??????????	130105	006???50?	8	???	???	8/21/2019 11:07	117.462273	32.1096724
1500	????????	????;????;??????	60703	????43??	8	???	???	9/13/2019 11:18	117.9662231	31.90992577
1501	????????????	?????????;????;??????	130100	????104???????100?	8	???	???	9/11/2019 10:22	119.0036052	30.64019089
1503	????????????	?????????;????;??????????	130105	001???003??????50?	8	???	???	9/17/2019 11:19	116.6759072	31.62447777
1504	????????????	?????????;????;??????????	130105	105???50?	8	???	???	9/17/2019 10:18	116.3990751	30.53037217
1505	????????????	?????????;????;??????????	130103	???191?????4?	8	???	???	8/31/2019 11:20	117.2812171	31.87388938
1506	????????????	?????????;????;??????????	130104	???270???	8	???	???	8/27/2019 10:31	116.5770567	30.63206612
1507	????????????	?????????;?????????;?????????	130000	????50?	8	???	???	8/24/2019 12:12	119.1775662	31.1284759
1508	????????????	?????????;????;??????????	130104	????????????100?	8	???	???	9/17/2019 13:02	115.875003	31.6792297
1509	????????????	?????????;????;??????????	130104	???130?	8	???	???	9/2/2019 14:57	119.0046128	30.63803379
1510	???????????	?????????;????;??????????	130105	209???50?	8	???	???	9/9/2019 15:35	116.7357242	30.81263268
1511	????????????	?????????;????;??????????	130103	???191?????4?	8	???	???	8/31/2019 11:15	117.2812171	31.87388938
1512	??????????????	?????????;????;??????????	130105	101???50?????????????????	8	???	???	7/29/2019 3:25	117.59933	32.14880423
1513	????????????????	?????????;????;??????????	130105	??????????	8	???	???	9/2/2019 10:04	115.2902569	32.98982982
1514	?????????????????	?????????;?????????;?????????	130000	???f???	8	???	???	9/1/2019 10:07	116.5019563	31.73308904
1515	??????????????	?????????;?????????;?????????	130000	???322?	8	???	???	8/19/2019 13:23	117.9898837	32.78409394
1516	???????????????	?????????;????;??????	130100	083???150?	8	???	???	9/11/2019 11:47	115.4733629	33.22673167
1517	????????????????	?????????;????;??????????	130104	???729???	8	???	???	9/9/2019 15:53	116.565546	30.63242691
1518	?????????????	?????????;????;??????????	130105	039???50?	8	???	???	9/2/2019 15:52	116.2806073	32.56609949
1519	????????????????	?????????;????;??????????	130104	???????215???????	8	???	???	8/15/2019 23:23	116.1227609	30.15599184
1520	???????????????	?????????;????;????????????	130106	102???212??????150?	8	???	???	8/28/2019 11:21	116.3842611	30.28377562
1521	?????????????????	?????????;????;??????????	130103	???191?????4?	8	???	???	8/31/2019 11:25	117.2812171	31.87388938
1525	??????(?????????????)	????;??????;??????	60301	???130?(????????)	8	???	???	8/31/2019 5:14	119.0055166	30.63840091
1530	?????????	????;??????;??????	70000	?????????(????)	8	???	???	7/15/2019 11:49	119.1778257	31.12834145
1531	????(?????)	????;??????;??????	60301	209??(?????????????)	8	???	???	8/15/2019 23:20	116.7369523	30.81207957
1539	????(?????)	????;??????;????	60305	209???50?	8	???	???	9/6/2019 12:38	116.736118	30.81208484
1540	??????(???)	?????????;????;??????????	130104	???????215???????	8	???	???	8/21/2019 14:17	116.1227609	30.15599184
1541	??????????	?????????;????;??????????	130104	????	8	???	???	8/21/2019 14:46	116.1227068	30.15597078
1542	?????????????	????;??????;??????	60301	209???50?	8	???	???	9/6/2019 23:34	116.7371731	30.81258422
1574	?????	????;??;??	170300	?????????????100?	15	???	???	8/21/2019 17:12	118.1263731	24.73165714
1575	?????	????;????;????	170000	??????	15	???	???	9/13/2019 11:49	118.6110028	25.04676421
1576	??????	????;????;????	170000	[]	15	???	???	8/15/2019 14:17	118.456994	24.65689037
1577	?????	????;??;??	170200	??????(??)???????	15	???	???	9/17/2019 14:46	117.613511	24.55479527
1578	?????	????;????;????	170000	????	15	???	???	8/15/2019 16:37	119.4357127	25.69830164
1579	?????	????;????;????	170000	203???50?	15	???	???	8/26/2019 12:03	117.8152334	25.46033888
1580	???????	????;????;????	170000	345???50?	15	???	???	8/27/2019 12:39	118.3450989	25.3290509
1581	????????	????;??;??	170300	201???100?	15	???	???	8/21/2019 11:33	119.5664855	26.4548499
1582	????????	????;????;????	170000	[]	15	???	???	9/3/2019 9:53	118.0102022	24.30865029
1583	????????	????;??;??	170300	206???150?	15	???	???	8/15/2019 12:10	118.1550033	25.37866737
1584	???(??)???????	????;??;??	170300	346???50?	15	???	???	8/1/2019 11:31	118.3067058	25.44065092
1585	?????????	????;????;????	170000	????261???	15	???	???	8/15/2019 14:32	117.8579764	25.69654318
1586	???????????	????;????;????	170000	[]	15	???	???	8/1/2019 15:37	119.3142852	25.66283565
1587	??????????	????;????;????	170000	303????	15	???	???	8/1/2019 15:32	118.3057609	27.00349874
1588	??????????	????;??;??	170300	204????	15	???	???	9/9/2019 15:46	117.2238992	26.37241581
1589	????????????	????;??;??	170200	302???G25??????????200?	15	???	???	8/22/2019 13:50	118.7549711	27.5157341
1590	????????????	????;??;??	170300	????149???	15	???	???	9/6/2019 15:51	117.4680362	26.74471356
1591	?????	????;????;????	170000	???	15	???	???	8/2/2019 11:56	118.6074997	24.7329497
1592	??????????????	????;????;????	170000	[]	15	???	???	9/12/2019 10:31	118.7062758	25.34288491
1593	??????????????	????;??;??	170300	???115?	15	???	???	9/17/2019 13:14	117.3217509	27.54350266
1594	???????????????????????	????;????;????	170000	????175?	15	???	???	8/21/2019 11:55	119.5142889	26.67999093
1595	???????????	????;????;????	170000	???5?	15	???	???	8/27/2019 13:41	118.2156941	25.05327512
1596	?????	????;??;??	170300	????	15	???	???	8/1/2019 12:51	117.3949341	23.70753784
1598	???????	????;??;??	170300	????2???	15	???	???	8/23/2019 9:27	119.5213057	26.21202546
1599	??????????	????;??;??	170300	??????????	15	???	???	9/9/2019 18:56	120.1922995	27.3055029
1600	???????????	????;??;??	170300	206???150?	15	???	???	8/7/2019 19:20	118.1083383	25.03883977
1601	????????????	????;??;??	170200	?????????????150?	15	???	???	8/26/2019 9:17	119.165525	26.15501358
1602	??????	????;??;??	170300	304????	15	???	???	8/1/2019 14:32	118.7474606	26.56273826
1603	?????	????;????;????	170000	????161??	15	???	???	8/2/2019 11:12	118.583987	24.82350199
1604	?????????????	????;??????;????	60501	??????	15	???	???	8/1/2019 15:17	119.0883936	25.45515234
1605	??????????	????;??;??	170300	???534?	15	???	???	8/1/2019 11:31	118.601417	24.88409295
1606	??????????	????;??????;??????	70000	????50?	15	???	???	8/15/2019 14:13	119.5620167	25.93476676
1607	???????????????	????;??;??	170300	104???50?	15	???	???	9/1/2019 20:14	119.547294	26.12525099
1608	??????	????;????;????	170000	???	15	???	???	8/2/2019 14:12	119.0640388	25.39706994
1609	??????????	????;??????;????	60501	?????168??	15	???	???	9/3/2019 23:53	119.4043409	25.59443386
1610	????????????	????;??;??|????;??????;????????	170300|170400	????150?	15	???	???	8/28/2019 19:50	117.7300525	24.62189279
1611	???????????????	????;??;??	170300	????100?	15	???	???	8/1/2019 11:31	118.641558	24.96140899
1612	??????????	????;??????;????	60501	???205??	15	???	???	9/11/2019 10:11	118.555748	24.91719146
1613	????????????	????;??;??	170300	?????100?	15	???	???	9/2/2019 12:24	119.1801072	26.09057826
1614	?????????????	????;??????;????????	170400	???51?	15	???	???	9/8/2019 11:59	117.505405	25.02055824
1615	??????????	????;????;????	170000	?????271?	15	???	???	8/2/2019 17:55	118.7157901	24.93615085
1616	????????????	????;????;????	170000	340???100?	15	???	???	8/27/2019 13:40	118.0195002	25.24063672
1617	??????????????	????;??;??	170200	[]	15	???	???	8/2/2019 16:50	118.8605474	25.03205996
1618	???????????????	????;????;??????	60703	???12???	15	???	???	8/15/2019 13:02	117.3652197	25.98607102
1619	??????????	????;??;??	170200	308???50?	15	???	???	8/30/2019 10:37	118.843109	24.97162093
1620	??????????????	????;??;??|????;??;??	170200|170300	349???150?	15	???	???	8/1/2019 11:32	118.2620963	25.51846468
1621	????????????????	????;????;??????	60703	???265???	15	???	???	8/31/2019 19:16	118.5898809	24.90366745
1622	?????????????????	????;??;??	170200	????307???????200?	15	???	???	9/13/2019 17:32	118.7433384	24.92413921
1623	????????	?????????;????;??????	130100	???36???	15	???	???	9/17/2019 4:59	119.5124495	25.96205466
1624	?????	????;??????;??????	70000	??????23???	15	???	???	9/1/2019 10:07	117.3630877	25.61058761
1625	????????	????;????;??????	60703	????????????150?	15	???	???	8/30/2019 12:27	118.6916219	24.95865364
1626	????????	????;??????;??????	60000	[]	15	???	???	9/1/2019 10:52	117.7783778	25.96726722
1627	????????????	?????????;????;??????????	130104	???????????50?	15	???	???	8/30/2019 12:04	118.1838182	25.06319725
1628	????????????	?????????;????;??????????	130104	??????	15	???	???	8/21/2019 14:13	117.3382595	23.95064708
1629	????????????	?????????;????;??????????	130104	????50?	15	???	???	8/15/2019 21:29	119.3410929	27.11378235
1630	???????????????	?????????;????;??????????	130104	????17?	15	???	???	8/15/2019 21:30	119.5191583	26.66689458
1631	?????????	????;??????;??????	70000	?????200?	15	???	???	8/29/2019 10:45	119.0029377	25.4161003
1632	??????????????	?????????;????;??????????	130103	???61???	15	???	???	8/15/2019 23:59	117.6297587	26.26144216
1633	???????????????	?????????;????;??????????	130104	?????????????100?	15	???	???	8/15/2019 23:57	116.4038446	25.05667836
1634	??????????????????	?????????;????;??????????	130104	?????????????100?	15	???	???	8/15/2019 23:57	116.4038476	25.05667836
1635	??????????????	?????????;????;??????????	130104	??????	15	???	???	8/28/2019 13:54	118.7980911	25.03345747
1636	??????????????	?????????;????;??????????	130104	???143?	15	???	???	9/9/2019 14:14	118.1461663	24.72704133
1637	?????????????	????;??????;??????	70000	??????????	15	???	???	8/1/2019 11:33	117.65543	24.09327447
1638	??????????	?????????;????;??????????	130103	?????????????50?	15	???	???	9/17/2019 11:26	117.4791583	27.34128402
1639	?????????????????	????;??????;??????	70000	??????100?	15	???	???	9/10/2019 1:10	119.3485408	26.06054201
1640	?????????	????;????;??????	60703	??????35?	15	???	???	9/8/2019 12:50	116.6761078	26.57612271
1641	????????????????????	?????????;????;??????????	130104	????????????50?	15	???	???	9/3/2019 18:24	118.9986849	25.43501907
1642	??????????????	????;??;??	170200	319???50?	15	???	???	9/9/2019 12:12	116.3667531	25.80754324
1644	???????????(???)	????;??;??	170200	???????18-61?	15	???	???	8/19/2019 20:44	116.4045919	25.05629463
1648	????(?????????????????)	????;??????;????	60604	???????????18?	15	???	???	8/15/2019 23:57	116.4030073	25.05764802
1649	??????????	?????????;????;??????	130400	????258???	15	???	???	8/1/2019 18:30	118.5777839	25.40862089
1650	?????????	????;??????;??????	170405	??????(?????????????30?)	15	???	???	8/7/2019 11:22	118.2465766	24.74208518
1651	?????????	????;??????;??????	70000	???15???????????????	15	???	???	9/9/2019 14:01	119.1670857	26.14948505
1652	????(??????)	????;??????;??????	60603	????1081?(?????????????????)	15	???	???	9/14/2019 2:05	116.4033434	25.05794507
1653	?????????	????;??????;??????	170405	??????(?????????????30?)	15	???	???	8/7/2019 11:22	118.2465766	24.74208518
1654	?????????	????;??????;??????	70000	???15???????????????	15	???	???	9/9/2019 14:01	119.1670857	26.14948505
1655	????(??????)	????;??????;??????	60603	????1081?(?????????????????)	15	???	???	9/14/2019 2:05	116.4033434	25.05794507
1665	???????????????	????;??;??	170300	???????????50?	11	???	???	8/9/2019 17:41	115.9083402	28.73879409
1666	?????	????;????;????	170000	????????????	11	???	???	9/11/2019 15:15	114.5508291	25.79831234
1667	?????	????;????;????	170000	230???150?	11	???	???	8/30/2019 12:52	114.336557	25.4078102
1668	?????	????;????;????	170000	?????76???	11	???	???	8/29/2019 10:56	116.0236914	26.4671838
1669	??????	????;????;????	170000	[]	11	???	???	8/21/2019 12:35	115.6446648	24.94289874
1670	?????	????;??;??	170300	228???50?	11	???	???	8/3/2019 15:46	115.2823169	28.19612774
1671	?????	????;????;????	170000	???	11	???	???	8/28/2019 11:08	116.0236914	26.4671838
1672	????????	????;??;??	170300	???????????50?	11	???	???	9/5/2019 14:16	114.2606689	27.04475857
1673	?????????????	????;????;????	170000	381????	11	???	???	9/3/2019 19:35	114.5705437	25.93011971
1674	????????	????;????;????	170000	[]	11	???	???	9/15/2019 14:43	114.531851	26.32317374
1675	??????????	????;??;??	170300	????50?	11	???	???	9/6/2019 15:15	116.0237313	26.4672077
